customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
2790,David Smith,vpb5v72k@gmail.com,Switzerland,2021-09-25,Premium,31922.49
2791,Joseph Hernandez,uyoiuinx@mail.com,Switzerland,2021-07-23,Premium,11142.12
2792,William Jackson,lszatdfn@mail.com,Canada,2020-07-08,Basic,15573.0
2793,Emily Davis,xjn82ijw@mail.com,Brazil,2022-11-12,Basic,33808.4
2794,Christopher Gonzalez,4kfddxvf@outlook.com,USA,2020-07-13,Standard,48879.13
2795,William Martin,s7a04erm@test.com,India,2020-09-02,Basic,28960.63
2796,Richard Gonzalez,3qw2kdof@outlook.com,Sweden,2023-07-08,Standard,49581.04
2797,Sandra Lopez,p55u1r8a@gmail.com,Japan,2024-09-27,Basic,48956.07
2798,Jennifer Collins,bi2mknkj@outlook.com,Switzerland,2020-08-23,Basic,45353.26
2799,Mark Martinez,mckum88b@gmail.com,South Korea,2024-01-12,Basic,17569.59
2800,Steven Miller,9p7eqfjo@yahoo.com,Canada,2024-05-23,Basic,1337.75
2801,Emily Garcia,jcsjpkb4@email.com,USA,2022-06-19,Standard,5706.05
2802,Patricia Perez,pgnm6hxg@yahoo.com,Netherlands,2022-05-12,Premium,49698.36
2803,Andrew Smith,6m7rjbn9@test.com,Canada,2021-12-19,Basic,13481.29
2804,Richard Moore,egh1vowd@outlook.com,South Korea,2023-08-27,Basic,48782.48
2805,Sandra Jones,ec4nnz49@email.com,Japan,2022-08-07,Basic,40848.12
2806,John Garcia,lbjm0c55@company.com,Italy,2024-06-14,Basic,29059.42
2807,Barbara Lopez,qau5sefm@mail.com,UK,2021-05-28,Premium,26482.76
2808,Barbara Hernandez,yfi7y01m@yahoo.com,Norway,2024-04-10,Premium,43068.89
2809,Emily Johnson,2g43154m@gmail.com,South Korea,2022-09-28,Premium,44489.03
2810,Andrew Davis,3i6kdpr2@outlook.com,Mexico,2023-04-06,Basic,6238.65
2811,Mary Hernandez,ardqv9k6@company.com,Brazil,2023-12-18,Standard,1322.5
2812,Sandra Jackson,796iqphx@example.com,UK,2024-04-29,Basic,46295.0
2813,Daniel Martin,2opl6wug@email.com,Italy,2020-12-02,Basic,23845.8
2814,Richard Rodriguez,8rbywcyb@email.com,Australia,2024-04-15,Standard,34193.53
2815,William Reeves,7cig6oxi@test.com,Australia,2024-07-18,Basic,27410.75
2816,Sandra Johnson,73wuqayg@example.com,South Korea,2024-03-14,Premium,22127.69
2817,Jessica Anderson,ibhc9gcm@test.com,UK,2024-07-06,Standard,37505.62
2818,Barbara Wilson,ed9q7gqj@test.com,Italy,2024-02-10,Standard,15670.59
2819,Karen Roberts,872pk69c@yahoo.com,Australia,2022-11-14,Basic,16408.11
2820,Susan Gonzalez,or0a5svi@example.com,Canada,2020-09-12,Standard,27395.69
2821,Betty Thomas,s9dnps86@company.com,Mexico,2022-11-06,Basic,31078.97
2822,David Martinez,kozu2pqj@email.com,Canada,2024-07-20,Basic,22929.82
2823,Sandra Roberts,hjhddqef@example.com,Sweden,2024-03-04,Premium,15345.89
2824,James Lee,i1x2iuxo@test.com,South Korea,2021-06-06,Basic,9327.59
2825,Steven Miller,u9td57re@outlook.com,Switzerland,2024-07-16,Basic,39069.36
2826,William Moore,cmhunsi7@yahoo.com,Spain,2022-03-25,Standard,3266.64
2827,Patricia Lee,isc01qas@company.com,USA,2022-08-24,Premium,20740.5
2828,Charles Taylor,sazidrct@example.com,Netherlands,2023-06-02,Basic,11147.55
2829,Andrew Hernandez,6u791682@test.com,Sweden,2020-07-16,Standard,21342.37
2830,Matthew Davis,vi1v0i8g@test.com,Germany,2023-07-19,Standard,40729.56
2831,Donald Jones,4dp632f9@email.com,Switzerland,2023-02-05,Premium,3319.44
2832,Karen Gonzalez,r9j94u9j@test.com,UK,2024-12-21,Premium,1953.7
2833,Donna Miller,1etllg3t@email.com,Mexico,2022-09-09,Premium,40168.92
2834,David Perez,q8ao1wxl@yahoo.com,Italy,2022-04-14,Basic,28493.65
2835,Patricia Wilson,mrcotx8o@example.com,Italy,2022-09-01,Basic,41731.66
2836,Betty Wilson,26smmqz6@mail.com,France,2023-11-10,Basic,13901.09
2837,Lisa Taylor,ic97szpl@outlook.com,Spain,2024-04-02,Basic,44345.75
2838,John Johnson,kjlg3oxf@test.com,Sweden,2020-12-20,Basic,16710.04
2839,Donna Moore,66108po1@company.com,USA,2021-04-01,Basic,49642.59
2840,Mary Martinez,hjwp6ta0@mail.com,India,2024-10-24,Premium,857.47
2841,Donald Thompson,4wv7ar0s@example.com,Mexico,2021-04-26,Premium,31161.84
2842,Robert Garcia,y2vg6c7n@mail.com,Brazil,2021-10-16,Standard,15133.9
2843,John Miller,wt9yxy12@email.com,Canada,2024-11-19,Standard,49537.54
2844,Steven Miller,sw8kbo20@email.com,UK,2022-04-15,Basic,43088.46
2845,Lisa Miller,9po2fknv@yahoo.com,Sweden,2020-06-22,Standard,10724.82
2846,John Edwards,wqq4noau@company.com,Germany,2022-05-05,Premium,18698.82
2847,Sarah Edwards,sfwvvpo0@yahoo.com,Sweden,2022-08-12,Standard,25924.67
2848,Robert Martinez,dxg97sjd@email.com,UK,2023-02-28,Premium,43342.28
2849,Patricia Edwards,fx6haxkh@yahoo.com,Germany,2020-06-22,Premium,13806.43
2850,Daniel Hernandez,3vv7rmn4@test.com,France,2021-05-26,Premium,19141.34
2851,Jessica Wilson,m59pcyd2@company.com,UK,2021-04-28,Standard,24335.53
2852,Steven Gonzalez,9v2xx0ze@email.com,Switzerland,2021-03-22,Standard,4070.3
2853,Donald Thomas,l2uee4lj@gmail.com,Germany,2023-01-07,Basic,31266.52
2854,Karen Collins,ku0e4qu8@example.com,Australia,2022-03-03,Standard,13549.85
2855,Andrew Taylor,ps9o5srp@yahoo.com,China,2020-09-07,Basic,34665.8
2856,Daniel Jackson,b0wvy2jk@test.com,Canada,2022-07-16,Premium,18178.83
2857,Karen Hernandez,0rocmqxt@company.com,Canada,2022-07-23,Standard,49009.12
2858,Sarah Martin,ej2it97b@mail.com,South Korea,2022-12-07,Basic,30504.63
2859,Linda White,6uxtrazm@yahoo.com,Spain,2023-03-25,Basic,33650.11
2860,Jessica Roberts,2w9o8479@test.com,China,2024-05-02,Basic,40514.51
2861,Sarah Williams,1rrsgop1@email.com,Mexico,2022-04-06,Premium,39796.99
2862,Donna Gonzalez,hti7f2ey@email.com,China,2020-02-25,Basic,12717.95
2863,Margaret Lopez,3jrbloj8@example.com,Japan,2023-02-27,Basic,16890.58
2864,William Brown,dqg6x4z5@example.com,Japan,2022-11-05,Premium,26678.5
2865,Mary Perez,yfainawo@email.com,South Korea,2023-05-11,Premium,2013.55
2866,Jennifer Martin,ghd6ek86@yahoo.com,India,2023-07-29,Standard,16420.0
2867,Karen Harris,2qs9d3r3@example.com,Italy,2021-04-08,Premium,41465.35
2868,Sandra Roberts,w6atjlon@email.com,Germany,2024-12-15,Basic,42077.51
2869,Betty Johnson,0kaclw79@example.com,Germany,2023-07-31,Standard,18493.23
2870,David Miller,j9n6npc3@gmail.com,Italy,2024-04-07,Basic,14094.28
2871,Donald Anderson,ypkb571w@yahoo.com,China,2023-10-23,Premium,41385.0
2872,Jessica Hernandez,5x3mz3e9@email.com,USA,2022-10-13,Basic,49488.07
2873,Jennifer Roberts,129kz24i@company.com,Canada,2022-08-06,Basic,13733.13
2874,Jennifer Taylor,5ln55ej1@mail.com,Japan,2022-05-05,Basic,17630.94
2875,David Johnson,oawpd8z1@test.com,Spain,2023-08-02,Standard,7861.17
2876,Sarah Perez,aetni12j@outlook.com,Norway,2020-02-03,Basic,16088.81
2877,Mary Johnson,vf61dm78@test.com,Italy,2020-01-31,Standard,34258.56
2878,Mary Edwards,b1w1hgw5@outlook.com,USA,2021-11-08,Basic,18278.83
2879,Betty Harris,m7935krn@mail.com,Netherlands,2023-01-23,Basic,11060.05
2880,Thomas Martin,iukcum8s@mail.com,Netherlands,2023-01-25,Standard,26584.67
2881,Susan Perez,57a4mg5s@test.com,Sweden,2021-02-10,Premium,34137.72
2882,Michael Moore,vpnx4yk1@gmail.com,Netherlands,2024-03-23,Standard,17139.48
2883,Donald Garcia,yynq66q7@test.com,Brazil,2022-12-01,Standard,41144.5
2884,Patricia Perez,u5xbm96b@email.com,Canada,2024-12-20,Standard,49045.53
2885,Jessica Jackson,aojtrrwb@company.com,Japan,2024-08-15,Standard,750.23
2886,Steven Davis,wuctwyeg@example.com,Australia,2022-09-27,Premium,30560.16
2887,Michael Martin,o2jep91o@email.com,Japan,2022-09-17,Premium,49551.46
2888,Kimberly Harris,umppezai@example.com,USA,2023-08-27,Premium,3854.24
2889,John Williams,wsgl97c8@company.com,Mexico,2024-07-11,Basic,19220.92
2890,John Harris,zhbn2f4i@email.com,Switzerland,2020-10-14,Premium,6622.1
2891,Nancy Gonzalez,4jken2cq@example.com,Switzerland,2022-07-17,Basic,26628.54
2892,Richard Williams,jtbq3axq@gmail.com,UK,2023-09-04,Premium,22859.4
2893,Matthew Thompson,oq5plwqn@gmail.com,Italy,2024-07-07,Basic,11323.45
2894,Ashley Edwards,0w171794@gmail.com,Spain,2024-02-29,Standard,26509.76
2895,Andrew Harris,4lhbalhj@example.com,USA,2021-06-24,Basic,40909.57
2896,Susan Smith,24af8qmq@example.com,South Korea,2024-07-06,Standard,39516.12
2897,Jennifer Wilson,hfcq33wb@mail.com,Sweden,2020-12-01,Premium,23787.53
2898,Susan Gonzalez,8y5t620j@gmail.com,Norway,2024-12-25,Basic,25824.59
2899,Sandra Collins,zd1skzio@mail.com,Netherlands,2022-09-17,Premium,4728.52
2900,David Anderson,dodu6845@email.com,South Korea,2021-04-22,Standard,6521.9
2901,Lisa Brown,7r3qcqao@email.com,Sweden,2023-08-13,Standard,13777.22
2902,Nancy Jones,k5mvltmw@company.com,Germany,2021-12-03,Premium,15943.67
2903,Mark Reeves,nuuzz3h3@mail.com,Mexico,2022-03-05,Basic,45035.49
2904,Robert Davis,09xx0bj0@mail.com,Canada,2023-10-22,Standard,39821.49
2905,Michael Lopez,x1w80wii@company.com,Switzerland,2022-10-03,Premium,16905.77
2906,Donald Williams,zn8vzywi@company.com,Mexico,2022-03-16,Premium,46211.05
2907,Mary Wilson,g0slzob3@example.com,USA,2023-03-25,Basic,2993.46
2908,Jennifer Lee,sjh3hipc@test.com,Netherlands,2023-06-14,Basic,45965.02
2909,Sarah Martinez,rkzdpndt@company.com,Italy,2020-02-12,Basic,20413.1
2910,Kimberly Martinez,exft0saz@outlook.com,India,2020-08-01,Standard,33633.68
2911,Donna Harris,vumsffrh@yahoo.com,Germany,2021-11-22,Basic,4899.24
2912,Donna Reeves,q9ia2w90@company.com,Netherlands,2022-05-21,Standard,35779.82
2913,David Martinez,ovsl1ogr@yahoo.com,Netherlands,2020-08-01,Premium,18641.18
2914,Barbara Lee,tlxbwlwm@test.com,Japan,2023-10-30,Standard,35490.38
2915,Robert Thomas,olqkixeq@gmail.com,Switzerland,2023-01-02,Premium,9905.73
2916,Christopher Moore,g727nk81@yahoo.com,Australia,2024-11-22,Premium,33201.64
2917,Betty Perez,idp3ldjd@yahoo.com,Canada,2023-09-01,Premium,14715.77
2918,Ashley Edwards,ixycgu3i@mail.com,Sweden,2021-05-27,Standard,28046.67
2919,James White,dqc59z6n@mail.com,Spain,2024-08-21,Basic,324.29
2920,William White,qju7asxb@outlook.com,Germany,2023-03-05,Basic,2331.74
2921,Margaret Rodriguez,3v1l0bzi@email.com,Japan,2021-10-21,Premium,41089.22
2922,Daniel Moore,qeagtnp9@gmail.com,USA,2023-02-09,Premium,18316.29
2923,Andrew Smith,yestazal@example.com,Netherlands,2023-01-06,Premium,27353.12
2924,Margaret Edwards,srf04f69@gmail.com,Netherlands,2020-05-24,Premium,49253.8
2925,Andrew Williams,6p07hzq8@email.com,Germany,2020-08-19,Standard,13528.79
2926,Matthew Edwards,9cuuq4ye@outlook.com,Germany,2024-08-30,Basic,29758.18
2927,Barbara White,uht4lg5h@test.com,Japan,2023-06-15,Standard,17622.26
2928,Jennifer Johnson,v107m4sq@outlook.com,Sweden,2023-08-23,Premium,13200.97
2929,Jessica Lee,sv5cvm8t@mail.com,Spain,2020-02-07,Basic,31848.64
2930,Donald Williams,jvyc2y3v@yahoo.com,South Korea,2022-08-16,Basic,16454.53
2931,Richard Lee,bq2syyj4@yahoo.com,Mexico,2023-02-25,Basic,47924.18
2932,Steven Lee,fk2k0jj4@outlook.com,South Korea,2021-01-11,Basic,45574.66
2933,Emily Gonzalez,mta5x93u@gmail.com,Brazil,2022-07-24,Premium,4108.65
2934,Kimberly Martinez,58x9qyxw@mail.com,Brazil,2024-08-04,Basic,37993.34
2935,Donald Taylor,ayj30amx@yahoo.com,France,2024-05-17,Premium,19070.99
2936,Barbara Rodriguez,zkxy2ya9@mail.com,UK,2023-03-17,Basic,2085.34
2937,Mark Collins,fy2b73rr@outlook.com,China,2022-12-26,Standard,24271.45
2938,Ashley Gonzalez,i6byhpyv@yahoo.com,Canada,2020-03-16,Basic,34570.58
2939,Donald Davis,jqwys36e@outlook.com,Germany,2021-02-02,Premium,15869.97
2940,Steven Collins,mi939117@test.com,Australia,2021-12-05,Standard,18059.99
2941,Matthew Lopez,esu75m0p@email.com,Japan,2022-10-22,Standard,26304.65
2942,Margaret Martinez,5sebbmjx@mail.com,Italy,2021-05-03,Standard,22291.72
2943,Paul Lopez,ejwska3y@company.com,Brazil,2020-03-13,Standard,33351.29
2944,John Miller,1rp6x4sv@yahoo.com,Spain,2022-12-31,Basic,22099.62
2945,Betty Lee,wlkgsdg5@outlook.com,China,2020-06-05,Basic,33419.89
2946,Ashley Edwards,8qds4znz@test.com,China,2024-08-02,Premium,19013.04
2947,Charles Moore,wavlfdjy@company.com,Switzerland,2021-06-01,Basic,10354.15
2948,Nancy Thompson,rzsuzpo0@test.com,Netherlands,2022-02-23,Standard,48382.32
2949,Daniel Taylor,ytg2ol06@test.com,Canada,2023-08-04,Premium,42991.09
2950,Joseph White,c9al4kfw@company.com,India,2023-06-26,Standard,26933.84
2951,Mark Wilson,un5dgsir@example.com,Netherlands,2024-11-10,Premium,5548.86
2952,Emily Harris,ym7d019l@outlook.com,Spain,2020-12-27,Standard,34682.52
2953,Patricia Martin,gm4cdngz@company.com,Spain,2021-11-12,Premium,45529.0
2954,Christopher Martin,e3hrbhqw@gmail.com,France,2022-12-10,Basic,3805.94
2955,John Smith,24n3jhya@email.com,Spain,2021-05-18,Basic,18395.35
2956,Karen Williams,zwvt7bgf@mail.com,Mexico,2021-07-04,Basic,32027.46
2957,Thomas Lopez,4dehnsb0@company.com,Norway,2022-01-14,Premium,19484.15
2958,Barbara Roberts,0ikq5j67@mail.com,Italy,2020-04-03,Standard,44754.0
2959,Linda Davis,wantvr4f@company.com,Canada,2022-11-03,Standard,1884.46
2960,Betty Wilson,u69im8os@yahoo.com,Sweden,2024-04-26,Premium,27871.54
2961,Jessica Martin,uptoubmm@example.com,Spain,2022-12-10,Premium,23096.39
2962,David Gonzalez,wayaj5nd@mail.com,USA,2021-11-13,Standard,34002.44
2963,Margaret Lopez,2s1w0xl7@test.com,France,2020-12-01,Premium,8545.08
2964,Susan Johnson,jaoyu534@test.com,UK,2024-02-22,Premium,19151.9
2965,Sarah Hernandez,v12dkz49@outlook.com,Norway,2022-03-25,Premium,6765.46
2966,Barbara Miller,fo48ea1w@mail.com,China,2020-10-06,Premium,13136.26
2967,Barbara Garcia,kaiezade@outlook.com,Norway,2023-09-12,Basic,8139.68
2968,Sarah Hernandez,cvrd7m1v@email.com,UK,2023-07-26,Standard,49871.33
2969,Susan Jackson,k0sornc1@test.com,Netherlands,2023-04-02,Standard,10854.99
2970,Michael Collins,jtaqvo6i@gmail.com,France,2022-09-20,Premium,45503.87
2971,Lisa Wilson,q0pr72pv@company.com,India,2024-07-20,Basic,33458.69
2972,Steven Harris,qqt0ygsc@email.com,Germany,2023-05-01,Premium,8371.12
2973,Richard Taylor,4hzcs7gf@mail.com,USA,2022-02-27,Premium,24318.74
2974,Mary Thompson,uz73bzdk@yahoo.com,Germany,2021-09-29,Standard,46229.66
2975,Susan Jackson,9jnpaxxh@example.com,Brazil,2020-03-11,Standard,20807.66
2976,Richard Harris,8yh8kmhm@example.com,Spain,2024-01-05,Basic,22394.31
2977,Betty Perez,w03vm1u0@mail.com,Norway,2022-09-14,Standard,28562.08
2978,Patricia Taylor,zg3ri0ya@test.com,USA,2023-02-19,Standard,43711.43
2979,Michael Moore,p3skykz1@outlook.com,UK,2021-07-04,Basic,12555.67
2980,Betty Lee,nnu1uxf4@gmail.com,Germany,2021-11-12,Premium,33906.62
2981,Betty Perez,2yjw20c1@mail.com,Brazil,2024-02-22,Standard,8979.17
2982,Nancy Williams,fxq6s273@gmail.com,India,2023-03-10,Standard,15180.64
2983,Robert Davis,h3gk119f@email.com,India,2021-07-08,Basic,36651.92
2984,David Wilson,wkh5z649@example.com,Switzerland,2020-05-25,Standard,7552.92
2985,Karen Miller,2bcy7txb@mail.com,Italy,2024-01-28,Premium,37397.27
2986,Susan Garcia,9f4ovktc@test.com,Australia,2021-08-17,Standard,8249.95
2987,Donald Lee,7iqxbs00@gmail.com,UK,2020-10-03,Standard,49977.17
2988,Christopher Taylor,1nvkeesl@gmail.com,USA,2021-07-26,Standard,29250.21
2989,Patricia White,80pzy037@outlook.com,USA,2021-08-03,Basic,30087.38
2990,Mary Harris,8k5dcqyj@example.com,Mexico,2020-02-29,Standard,18586.37
2991,James Miller,d0stbo1q@mail.com,UK,2021-07-01,Premium,13317.46
2992,Thomas Lopez,7lamjeqb@outlook.com,Mexico,2021-12-02,Premium,27040.16
2993,Linda Jones,8eczg04j@mail.com,Spain,2021-06-23,Premium,1884.49
2994,William Lee,48ajzr8m@yahoo.com,Canada,2022-10-14,Premium,25013.21
2995,Michael Garcia,fplbxl30@company.com,USA,2023-01-28,Basic,21904.09
2996,Robert Martin,vye1iiby@example.com,Mexico,2024-09-02,Basic,49156.75
2997,Karen Thompson,c3wsfzw7@yahoo.com,France,2023-09-17,Basic,42280.75
2998,Susan Taylor,s4lcz5jf@mail.com,Japan,2023-07-26,Premium,14962.87
2999,Lisa Roberts,bojgi7pv@email.com,South Korea,2021-07-24,Basic,3221.34
3000,Jennifer Johnson,m8gxe5fj@gmail.com,South Korea,2022-10-06,Standard,24934.56
3001,Emily Davis,xqsaaye8@example.com,Brazil,2020-06-19,Basic,34761.31
3002,Thomas Miller,0dmubgip@yahoo.com,Australia,2023-08-09,Premium,905.96
3003,Mark Roberts,9f3lefx5@gmail.com,Norway,2024-11-03,Standard,47560.15
3004,Sandra Thompson,dd8taiau@test.com,Australia,2022-09-17,Premium,37894.75
3005,Mary Thompson,ti2huxmo@email.com,Switzerland,2022-05-26,Premium,39623.04
3006,Lisa Lopez,axxm7ybh@email.com,Germany,2022-01-08,Premium,34622.87
3007,Paul Roberts,b9867lcu@company.com,Mexico,2024-09-24,Premium,13136.34
3008,Donald Williams,onzv1v8p@yahoo.com,UK,2024-04-10,Basic,25287.19
3009,Nancy Martin,5hrjae8q@company.com,Mexico,2020-08-31,Standard,21829.13
3010,Lisa Lopez,ayybgrxh@yahoo.com,India,2024-08-03,Standard,17785.35
3011,David Collins,glziubhu@example.com,South Korea,2022-10-12,Standard,27805.25
3012,Mark Edwards,mo841lcl@company.com,Switzerland,2021-08-05,Premium,29962.99
3013,David Thomas,adct1zht@gmail.com,UK,2020-01-07,Premium,31737.23
3014,James Taylor,fi63ovwu@mail.com,Switzerland,2023-12-13,Basic,26784.95
3015,Matthew Jones,5ourol6b@example.com,China,2024-03-05,Basic,35333.98
3016,Margaret Harris,c8fy9y5e@yahoo.com,USA,2021-11-28,Standard,39048.08
3017,Robert Garcia,0a4sk2ml@outlook.com,Mexico,2023-12-19,Basic,29428.82
3018,John Moore,soj9uhgv@company.com,Brazil,2021-01-24,Basic,48173.13
3019,Andrew Johnson,gtuo2kj0@example.com,Netherlands,2021-04-19,Standard,38579.73
3020,Robert Martin,8clm2qlo@example.com,UK,2022-12-18,Basic,10969.07
3021,Charles Garcia,zaf7fr7m@example.com,China,2022-03-29,Basic,47530.31
3022,Jennifer Hernandez,c98e3r03@email.com,Canada,2020-06-30,Premium,18966.91
3023,Sandra Edwards,l5qyzenp@outlook.com,Spain,2023-02-14,Standard,12602.09
3024,Robert Lee,xzwaiuos@example.com,Japan,2022-02-11,Standard,30173.39
3025,Mary Taylor,ejvobvol@example.com,Germany,2023-11-08,Basic,35512.78
3026,Thomas Edwards,cxhrqv9w@company.com,Sweden,2023-11-26,Standard,25867.65
3027,Mary Williams,ms126i93@yahoo.com,Germany,2023-05-26,Basic,7533.48
3028,Charles Lopez,jdh2udx1@company.com,France,2024-12-14,Standard,1279.39
3029,Nancy Davis,se3v3czb@email.com,Netherlands,2022-07-03,Standard,16769.04
3030,Robert Thompson,l8l24w3z@example.com,Australia,2024-10-24,Standard,10528.02
3031,John Williams,j8qdm330@outlook.com,India,2022-06-13,Standard,35468.27
3032,Karen Taylor,52y8jikm@test.com,Sweden,2020-11-27,Basic,22535.11
3033,Betty Martin,rh1c5ocy@yahoo.com,Australia,2021-09-19,Premium,44917.9
3034,Patricia Johnson,3vly26y7@email.com,France,2022-07-02,Basic,12545.37
3035,Donna Thomas,rnjek91k@yahoo.com,Spain,2022-07-14,Standard,32968.71
3036,James Thompson,exf32xpm@example.com,Australia,2022-09-07,Standard,19485.81
3037,Ashley Lopez,1m3a2v81@example.com,Netherlands,2022-01-09,Basic,17965.74
3038,Sarah Gonzalez,xwgy4jbj@company.com,Switzerland,2024-11-07,Standard,17966.74
3039,Joseph Martin,x14a80q1@outlook.com,Netherlands,2020-05-07,Standard,42895.51
3040,Paul Moore,l05sc51s@company.com,Japan,2021-04-05,Premium,6659.54
3041,Ashley Collins,ztl5gkf6@company.com,Norway,2024-04-15,Premium,15147.01
3042,Sandra Taylor,sz6w8wbz@email.com,Spain,2024-12-24,Standard,46910.95
3043,Susan Thomas,fpqeqqr7@yahoo.com,India,2024-12-26,Standard,6217.44
3044,Margaret Garcia,crnrd00h@company.com,USA,2023-12-01,Basic,49069.79
3045,Michael Jackson,yep5zply@email.com,Norway,2022-12-06,Basic,28901.4
3046,Sandra Thomas,5o7celuw@outlook.com,France,2021-06-11,Standard,20300.46
3047,Donna Wilson,p9qopwsu@test.com,France,2021-11-14,Standard,26885.16
3048,Susan Miller,89vb92g1@example.com,Netherlands,2021-05-04,Standard,17121.8
3049,David Martinez,r518ml94@yahoo.com,Norway,2020-08-19,Basic,16729.04
3050,Mark Williams,28qaqx9v@yahoo.com,Spain,2020-07-18,Standard,45097.0
3051,Nancy Hernandez,ihokm948@example.com,Italy,2023-11-23,Basic,37392.7
3052,Susan Roberts,0bf8zq1v@company.com,Brazil,2024-10-04,Basic,38171.9
3053,Mark Thomas,bd2apxet@outlook.com,Canada,2020-05-17,Standard,40100.45
3054,Jessica Hernandez,ln6goqsy@example.com,South Korea,2022-10-22,Standard,11840.11
3055,Nancy White,llu5bo81@email.com,Netherlands,2024-04-08,Premium,28270.4
3056,Mary Gonzalez,32j5ufvf@yahoo.com,Mexico,2023-06-11,Premium,13391.18
3057,Charles Miller,x2mpxtgu@example.com,Sweden,2022-09-10,Premium,43755.13
3058,William Brown,7hfvsv3v@gmail.com,UK,2022-01-25,Premium,39072.19
3059,Betty Martin,mk9cu109@gmail.com,Italy,2020-03-19,Standard,36396.94
3060,Mary Smith,5l9jpa21@yahoo.com,Japan,2021-03-08,Premium,20872.73
3061,Matthew Thomas,jg0d6muw@outlook.com,Mexico,2024-04-02,Basic,23751.41
3062,William Martin,n952b5ik@test.com,South Korea,2021-10-11,Basic,28492.24
3063,Mary Reeves,4nutho69@yahoo.com,South Korea,2024-08-15,Basic,778.25
3064,Jennifer Hernandez,63h0anhk@example.com,Japan,2023-05-29,Standard,10457.94
3065,Patricia Smith,4o8nm292@mail.com,Italy,2021-01-01,Standard,48265.07
3066,Susan Reeves,l9u0u83t@company.com,Switzerland,2020-03-29,Standard,20648.88
3067,Donna Collins,zl9do0fk@mail.com,Netherlands,2024-03-29,Basic,47675.18
3068,Christopher Jones,cxhhdas1@yahoo.com,Australia,2024-07-25,Standard,24930.93
3069,Mary Martin,59f96ls9@gmail.com,Japan,2023-11-24,Premium,30344.75
3070,Barbara Jackson,a9sxvf12@mail.com,Switzerland,2022-11-18,Premium,30476.06
3071,Andrew Johnson,gaqhcb82@email.com,China,2022-11-29,Standard,10342.09
3072,Patricia Anderson,jqt2javy@yahoo.com,Japan,2020-01-30,Standard,2958.97
3073,Michael Moore,dzzc5a8s@mail.com,China,2024-01-31,Basic,5546.88
